Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Distance_description,Price_frequence,mean_price_deviation
KIA,Sorento,2016,Crossover,66000.0,2400.0,Petrol,Automatic,17300.0,5,13200.0,1,2,0.228
Mercedes,C Class,1995,Sedan,400000.0,1800.0,Petrol,Manual,2400.0,26,15384.615384615385,0,0,-0.723
BMW,6 Series,2006,Cabriolet,145000.0,4799.0,Petrol,Automatic,13500.0,15,9666.666666666666,1,5,
Dacia,Logan,2014,Sedan,40000.0,1200.0,Petrol,Manual,3499.0,7,5714.285714285715,1,0,0.024
Mercedes,C Class,2004,Sedan,272000.0,2200.0,Diesel,Automatic,6500.0,17,16000.0,0,2,-0.25
Volkswagen,Polo,1997,Sedan,200000.0,1400.0,Petrol,Manual,2500.0,24,8333.333333333334,2,0,-0.452
Toyota,Prius +,2012,Universal,250000.0,1800.0,Hybrid,Automatic,8888.0,9,27777.777777777777,0,2,-0.103
BMW,3 Series,1999,Sedan,395000.0,2000.0,Diesel,Manual,4000.0,22,17954.545454545456,0,0,-0.423
Audi,80,1988,Sedan,281000.0,1900.0,Metan/Propan,Manual,1600.0,33,8515.151515151516,0,0,-0.115
Toyota,Corolla,2006,Universal,190000.0,1400.0,Diesel,Manual,4650.0,15,12666.666666666666,2,0,-0.185
Toyota,Rav 4,2005,SUV,250000.0,2000.0,Petrol,Manual,4300.0,16,15625.0,0,0,-0.677
Chevrolet,Cruze,2016,Sedan,123000.0,1600.0,Petrol,Manual,4200.0,5,24600.0,1,0,-0.4
Skoda,Octavia,2010,Sedan,169000.0,1800.0,Petrol,Automatic,7300.0,11,15363.636363636364,2,2,-0.079
Fiat,Fiorino,1994,Combi,208142.0,1300.0,Petrol,Manual,1000.0,27,7708.962962962963,2,3,
Renault,Scenic,2005,Minivan,20000.0,1500.0,Diesel,Manual,3300.0,16,1250.0,1,0,-0.4
Dacia,Duster,2014,Crossover,119000.0,1461.0,Diesel,Manual,10150.0,7,17000.0,1,2,0.178
Renault,Clio,2015,Universal,147000.0,1500.0,Diesel,Manual,6700.0,6,24500.0,2,2,0.442
Vaz,2105,1986,Sedan,85237.0,1450.0,Petrol,Manual,1200.0,35,2435.342857142857,1,0,-0.733
Toyota,Corolla,2010,Sedan,136000.0,1400.0,Diesel,Manual,7500.0,11,12363.636363636364,1,2,0.315
Other,Rodius,2014,Minivan,190000.0,1998.0,Diesel,Automatic,12350.0,7,27142.85714285714,2,5,
Citroen,Jumpy,2017,Minivan,200000.0,1998.0,Diesel,Manual,8250.0,4,50000.0,2,5,
Mazda,626,2000,Sedan,350481.0,2000.0,Metan/Propan,Manual,2800.0,21,16689.571428571428,0,0,0.297
KIA,Ceed,2007,Universal,2500.0,1600.0,Diesel,Manual,5200.0,14,178.57142857142858,1,2,-0.08
Opel,Meriva,2013,Hatchback,204000.0,1300.0,Diesel,Manual,5650.0,8,25500.0,2,2,0.313
Renault,Megane,2003,Sedan,300000.0,1600.0,Metan/Propan,Manual,3500.0,18,16666.666666666668,0,0,-0.377
Volkswagen,Jetta,2016,Sedan,72426.0,1400.0,Petrol,Automatic,8000.0,5,14485.2,1,2,0.029
Nissan,Maxima,1995,Sedan,390000.0,1995.0,Petrol,Manual,1500.0,26,15000.0,0,0,-0.415
Ford,Explorer,1996,Universal,200000.0,4000.0,Petrol,Automatic,5500.0,25,8000.0,2,5,
Renault,Grand Scenic,2014,Minivan,161000.0,1500.0,Diesel,Manual,7800.0,7,23000.0,2,2,0.111
Renault,Trafic,2008,Microvan,350563.0,1998.0,Diesel,Manual,6555.0,13,26966.384615384617,0,5,
Seat,Ibiza,2011,Universal,197000.0,1200.0,Diesel,Manual,4800.0,10,19700.0,2,0,-0.022
Opel,Vectra,2002,Hatchback,212000.0,1800.0,Metan/Propan,Manual,3500.0,19,11157.894736842103,2,0,0.655
Volkswagen,Touran,2008,Microvan,238000.0,2000.0,Diesel,Automatic,8000.0,13,18307.69230769231,0,2,0.188
Skoda,Fabia,2012,Hatchback,211000.0,1200.0,Diesel,Manual,4500.0,9,23444.444444444445,2,0,-0.069
Audi,A4,2001,Sedan,400000.0,2485.0,Diesel,Automatic,4800.0,20,20000.0,0,0,-0.4
Opel,Astra,2011,Hatchback,200000.0,1300.0,Diesel,Manual,5250.0,10,20000.0,2,2,0.19
Opel,Vectra,1992,Sedan,340000.0,2000.0,Metan/Propan,Manual,1300.0,29,11724.137931034482,0,0,-0.385
Mercedes,C Class,2001,Sedan,280000.0,2000.0,Metan/Propan,Automatic,4500.0,20,14000.0,0,0,-0.48
BMW,5 Series,2005,Universal,300000.0,3000.0,Diesel,Automatic,5000.0,16,18750.0,0,0,-0.514
Ford,Fusion,2019,Sedan,68000.0,1999.0,Hybrid,Automatic,19300.0,2,34000.0,1,2,0.902
Toyota,Prius,2010,Universal,235000.0,1800.0,Hybrid,Automatic,7990.0,11,21363.636363636364,0,2,-0.034
Toyota,Land Cruiser Prado,2008,SUV,201000.0,2700.0,Metan/Propan,Automatic,15490.0,13,15461.53846153846,2,2,-0.185
Peugeot,206,2005,Universal,216000.0,1399.0,Petrol,Manual,2500.0,16,13500.0,0,0,0.076
Mercedes,Vito,2008,Microvan,544000.0,2184.0,Diesel,Manual,4500.0,13,41846.15384615384,0,0,-0.435
Opel,Astra,2003,Universal,335000.0,1700.0,Diesel,Manual,1800.0,18,18611.11111111111,0,0,-0.592
BMW,5 Series,2000,Sedan,300000.0,300.0,Diesel,Manual,1600.0,21,14285.714285714286,0,0,-0.845
Toyota,Rav 4,2016,SUV,180000.0,2500.0,Hybrid,Automatic,20699.0,5,36000.0,2,2,0.553
Seat,Ibiza,2013,Hatchback,68500.0,1400.0,Petrol,Manual,5400.0,8,8562.5,1,2,0.101
Mercedes,GLC Coupe,2019,Coupe,10000.0,2000.0,Diesel,Automatic,48000.0,2,5000.0,1,5,
Toyota,Auris,2008,Hatchback,250000.0,1400.0,Diesel,Manual,6100.0,13,19230.76923076923,0,2,-0.259
Renault,Megane,2016,Universal,205000.0,1461.0,Diesel,Automatic,8200.0,5,41000.0,2,2,0.46
Renault,Megane,2011,Universal,144000.0,1500.0,Diesel,Manual,5900.0,10,14400.0,1,2,0.051
Renault,Megane,2012,Universal,172000.0,1500.0,Diesel,Manual,6200.0,9,19111.11111111111,2,2,0.104
Volkswagen,Passat,2009,Universal,172000.0,1400.0,Petrol,Manual,6800.0,12,14333.333333333334,2,2,0.041
BMW,5 Series,2006,Hatchback,247000.0,2000.0,Diesel,Manual,4000.0,15,16466.666666666668,0,0,-0.611
Jeep,Cherokee,2015,SUV,225000.0,2000.0,Diesel,Automatic,16800.0,6,37500.0,0,5,
Volkswagen,Polo,2014,Hatchback,193000.0,1422.0,Diesel,Manual,7500.0,7,27571.42857142857,2,2,0.643
Renault,Kadjar,2016,Crossover,128000.0,1500.0,Diesel,Automatic,11900.0,5,25600.0,1,2,-0.096
Mercedes,CLK Class,2000,Coupe,298000.0,2295.0,Petrol,Automatic,3250.0,21,14190.47619047619,0,0,-0.377
Opel,Omega,1996,Sedan,333000.0,2500.0,Diesel,Manual,2100.0,25,13320.0,0,0,0.344
Toyota,Camry,1999,Sedan,30000.0,2200.0,Petrol,Automatic,4000.0,22,1363.6363636363635,1,0,-0.67
Mazda,3,2018,Sedan,33000.0,1500.0,Petrol,Manual,12500.0,3,11000.0,1,2,1.451
Peugeot,607,2000,Sedan,400000.0,2200.0,Diesel,Manual,1000.0,21,19047.61904761905,0,3,
Renault,Kadjar,2019,SUV,57345.0,1499.0,Diesel,Manual,16999.0,2,28672.5,1,2,0.291
Renault,Kadjar,2016,Crossover,123561.0,1500.0,Diesel,Automatic,14399.0,5,24712.2,1,2,0.093
Other,2140,1979,Coupe,50000.0,1500.0,Petrol,Manual,5000.0,42,1190.4761904761904,1,3,
Mitsubishi,Carisma,2002,Hatchback,223000.0,1800.0,Petrol,Manual,1400.0,19,11736.842105263158,0,3,
Volkswagen,Passat,2016,Sedan,123000.0,1600.0,Diesel,Automatic,8800.0,5,24600.0,1,2,0.347
Volkswagen,Golf Plus,2013,Hatchback,135000.0,1600.0,Diesel,Automatic,6300.0,8,16875.0,1,2,0.087
Toyota,Land Cruiser Prado,2010,SUV,123000.0,2700.0,Metan/Propan,Automatic,12500.0,11,11181.818181818182,1,2,-0.342
Citroen,Berlingo,2015,Universal,116000.0,1600.0,Diesel,Manual,6500.0,6,19333.33333333333,1,2,0.82
Volkswagen,Tiguan,2013,Crossover,132000.0,2000.0,Petrol,Automatic,7700.0,8,16500.0,1,2,-0.37
Mazda,6,2009,Hatchback,98000.0,2000.0,Petrol,Automatic,3550.0,12,8166.666666666667,1,0,-0.392
Mercedes,GLE,2016,SUV,110590.0,300.0,Diesel,Automatic,46500.0,5,22118.0,1,2,0.144
BMW,3 Series,2006,Sedan,185000.0,2000.0,Diesel,Manual,7190.0,15,12333.333333333334,2,2,0.037
Ford,Galaxy,2001,Minivan,136000.0,1900.0,Diesel,Manual,1550.0,20,6800.0,1,0,-0.648
Mercedes,B Class,2005,Hatchback,145000.0,1800.0,Petrol,Manual,3200.0,16,9062.5,1,0,-0.723
BMW,5 Series,2017,Sedan,130000.0,2000.0,Diesel,Automatic,28500.0,4,32500.0,1,2,1.77
Renault,Megane,2006,Sedan,292000.0,1400.0,Petrol,Manual,2750.0,15,19466.666666666668,0,0,-0.51
Skoda,Superb,2017,Sedan,114800.0,2000.0,Diesel,Automatic,18900.0,4,28700.0,1,2,0.423
KIA,Carens,2005,Microvan,209000.0,2000.0,Metan/Propan,Manual,3000.0,16,13062.5,2,3,
Renault,19,1991,Hatchback,196000.0,1870.0,Petrol,Manual,16500.0,30,6533.333333333333,2,5,
Renault,Clio,2020,Hatchback,1800.0,898.0,Petrol,Manual,8900.0,1,1800.0,1,2,0.915
BMW,3 Series,2011,Universal,200000.0,2000.0,Petrol,Manual,7999.0,10,20000.0,2,2,0.154
Toyota,Avensis,2014,Sedan,143000.0,2000.0,Diesel,Manual,12600.0,7,20428.571428571428,1,2,0.779
BMW,5 Series,1998,Sedan,333333.0,200.0,Metan/Propan,Automatic,3850.0,23,14492.739130434782,0,0,-0.626
Renault,Grand Scenic,2005,Universal,300000.0,1500.0,Diesel,Manual,2400.0,16,18750.0,0,0,-0.658
Nissan,Qashqai,2008,Crossover,178000.0,1500.0,Diesel,Manual,6700.0,13,13692.307692307691,2,2,-0.381
Volkswagen,Golf,2012,Hatchback,110000.0,1400.0,Petrol,Manual,8500.0,9,12222.222222222224,1,2,0.484
Volkswagen,Caddy,2001,Minivan,200000.0,1900.0,Diesel,Manual,1800.0,20,10000.0,2,0,-0.68
Volkswagen,Tiguan,2012,Crossover,114000.0,2000.0,Petrol,Automatic,11500.0,9,12666.666666666666,1,2,-0.059
Land Rover,Defender,2009,SUV,65000.0,2400.0,Diesel,Manual,30999.0,12,5416.666666666667,1,5,
Vaz,2109,1990,Sedan,34590.0,1500.0,Petrol,Manual,4050.0,31,1115.8064516129032,1,0,0.295
Toyota,Rav 4,2006,Crossover,290000.0,2200.0,Diesel,Manual,5000.0,15,19333.33333333333,0,0,-0.625
Opel,Kadett,1990,Hatchback,10000.0,1700.0,Diesel,Manual,600.0,31,322.5806451612903,1,0,-0.757
Other,Alt model,2008,Hatchback,226348.0,1400.0,Petrol,Manual,1400.0,13,17411.384615384617,0,3,
Other,Korando,2004,SUV,189756.0,2900.0,Diesel,Manual,4000.0,17,11162.117647058823,2,3,
Ford,Mondeo,2001,Universal,250000.0,1998.0,Diesel,Manual,3300.0,20,12500.0,0,0,-0.537
Nissan,Qashqai,2010,Crossover,207000.0,1500.0,Diesel,Manual,7350.0,11,18818.18181818182,2,2,-0.32
Citroen,C4,2014,Sedan,159000.0,1600.0,Petrol,Manual,7300.0,7,22714.285714285717,2,2,0.827
BMW,5 Series,2001,Sedan,380000.0,2500.0,Diesel,Manual,4800.0,20,19000.0,0,0,-0.534
Opel,Insignia,2012,Sedan,1111.0,1700.0,Diesel,Manual,2200.0,9,123.44444444444444,1,0,-0.758
Nissan,Juke,2015,Hatchback,7800.0,1600.0,Petrol,Automatic,14499.0,6,1300.0,1,2,0.582
BMW,X5,2015,SUV,35000.0,3000.0,Petrol,Automatic,24999.0,6,5833.333333333333,1,2,0.305
Renault,Megane,2011,Universal,177000.0,1500.0,Diesel,Manual,5599.0,10,17700.0,2,2,-0.003
Renault,Kangoo,2014,Pickup,147000.0,1500.0,Diesel,Manual,5999.0,7,21000.0,2,2,0.546
Skoda,Rapid,2016,Hatchback,199000.0,1400.0,Diesel,Manual,7000.0,5,39800.0,2,2,-0.114
Seat,Alhambra,2011,Minivan,168200.0,1400.0,Petrol,Manual,8800.0,10,16820.0,2,2,0.267
Mercedes,Viano,2014,Microvan,286250.0,3000.0,Diesel,Automatic,19499.0,7,40892.857142857145,0,2,0.432
Mercedes,Vito,2002,Minivan,350000.0,2200.0,Diesel,Manual,4000.0,19,18421.052631578947,0,0,-0.498
Citroen,C-Crosser,2010,Crossover,185000.0,2200.0,Diesel,Automatic,7500.0,11,16818.18181818182,2,5,
Volkswagen,Golf,2013,Hatchback,86000.0,1200.0,Petrol,Automatic,10500.0,8,10750.0,1,2,0.834
Jeep,Renegade,2020,Crossover,4000.0,1300.0,Petrol,Automatic,19900.0,1,4000.0,1,5,
Opel,Astra,1992,Sedan,375518.0,1800.0,Petrol,Manual,750.0,29,12948.896551724138,0,0,-0.83
Honda,FR-V,2005,Minivan,260000.0,1700.0,Petrol,Manual,2200.0,16,16250.0,0,3,
Toyota,Avensis,2004,Universal,290000.0,1994.0,Petrol,Manual,6000.0,17,17058.823529411766,0,2,-0.153
Hyundai,Accent,2005,Sedan,130000.0,1500.0,Petrol,Automatic,4450.0,16,8125.0,1,0,0.098
Volkswagen,Caddy,2011,Minivan,270000.0,1600.0,Diesel,Automatic,10500.0,10,27000.0,0,2,0.865
Volkswagen,Passat,2010,Universal,177000.0,1800.0,Petrol,Automatic,7200.0,11,16090.90909090909,2,2,0.102
BMW,5 Series,1992,Sedan,350742.0,200.0,Petrol,Manual,2500.0,29,12094.551724137931,0,0,-0.757
Renault,Kadjar,2015,Crossover,180000.0,1500.0,Diesel,Automatic,12300.0,6,30000.0,2,2,-0.066
Toyota,Corolla,2006,Universal,216000.0,1400.0,Petrol,Manual,5950.0,15,14400.0,0,2,0.043
Volkswagen,Golf,2008,Hatchback,196000.0,1400.0,Petrol,Manual,4500.0,13,15076.923076923076,2,0,-0.214
Hyundai,Sonata,2001,Sedan,235000.0,200.0,Petrol,Manual,2850.0,20,11750.0,0,0,-0.715
Skoda,Fabia,2016,Hatchback,40000.0,1400.0,Diesel,Automatic,2599.0,5,8000.0,1,0,-0.462
Volkswagen,Golf Plus,2015,Hatchback,40000.0,1600.0,Diesel,Automatic,4999.0,6,6666.666666666667,1,0,-0.138
Honda,Civic,1993,Coupe,403946.0,1300.0,Petrol,Manual,1300.0,28,14426.642857142857,0,0,-0.776
Land Rover,Range Rover Sport,2006,SUV,320000.0,2700.0,Diesel,Automatic,5900.0,15,21333.33333333333,0,2,-0.78
Honda,Insight,2018,Sedan,25000.0,1498.0,Hybrid,Automatic,10500.0,3,8333.333333333334,1,2,0.416
Volkswagen,Jetta,2010,Sedan,103000.0,1400.0,Petrol,Automatic,3100.0,11,9363.636363636364,1,0,-0.601
Toyota,Corolla,2007,Hatchback,159000.0,1400.0,Petrol,Manual,2800.0,14,11357.142857142857,2,0,-0.509
Volkswagen,Passat,2012,Universal,78000.0,1400.0,Metan/Propan,Automatic,5700.0,9,8666.666666666666,1,2,-0.128
Nissan,Micra,2009,Hatchback,85000.0,1400.0,Petrol,Automatic,2800.0,12,7083.333333333333,1,0,-0.122
Suzuki,S-Cross,2016,Crossover,89000.0,1600.0,Petrol,Automatic,7200.0,5,17800.0,1,5,
Hyundai,Santa FE,2016,SUV,125000.0,2200.0,Diesel,Automatic,11000.0,5,25000.0,1,2,-0.329
BMW,3 Series,2012,Sedan,102000.0,2000.0,Petrol,Automatic,8300.0,9,11333.333333333334,1,2,0.197
BMW,5 Series,2006,Sedan,187000.0,3000.0,Diesel,Automatic,7550.0,15,12466.666666666666,2,2,-0.266
Volvo,XC60,2009,SUV,89000.0,2400.0,Diesel,Automatic,9900.0,12,7416.666666666667,1,2,-0.46
Opel,Corsa,2005,Hatchback,103000.0,1400.0,Petrol,Manual,2200.0,16,6437.5,1,0,-0.398
Lexus,RX Series,2010,SUV,132500.0,3500.0,Hybrid,Automatic,11000.0,11,12045.454545454546,1,2,-0.46
Renault,Grand Scenic,2004,Minivan,123000.0,1500.0,Diesel,Manual,1700.0,17,7235.294117647059,1,0,-0.758
Fiat,Panda,2010,Hatchback,125000.0,1200.0,Petrol,Manual,2200.0,11,11363.636363636364,1,3,
Skoda,Octavia,2003,Universal,126500.0,1600.0,Petrol,Manual,1550.0,18,7027.777777777777,1,0,-0.805
Volkswagen,Caravelle,2013,Minivan,87000.0,2000.0,Diesel,Manual,7700.0,8,10875.0,1,2,-0.234
Dacia,Logan,2006,Sedan,185000.0,1400.0,Metan/Propan,Manual,1350.0,15,12333.333333333334,2,0,-0.605
Citroen,C5,2010,Sedan,123000.0,1600.0,Diesel,Manual,3700.0,11,11181.818181818182,1,0,-0.073
Ford,Kuga,2010,SUV,123000.0,1600.0,Petrol,Automatic,7300.0,11,11181.818181818182,1,2,-0.488
Skoda,Roomster,2008,Universal,123000.0,1400.0,Petrol,Manual,2550.0,13,9461.53846153846,1,0,-0.437
Volkswagen,Golf,2008,Hatchback,135000.0,1400.0,Petrol,Manual,3100.0,13,10384.615384615385,1,0,-0.459
Nissan,Almera,2004,Sedan,154000.0,1500.0,Diesel,Manual,1700.0,17,9058.823529411764,2,0,-0.216
BMW,X5,2003,SUV,175000.0,3000.0,Metan/Propan,Automatic,5100.0,18,9722.222222222224,2,2,-0.734
Opel,Astra,2006,Universal,198000.0,1400.0,Petrol,Manual,2400.0,15,13200.0,2,0,-0.456
Lexus,CT Series,2012,Hatchback,112000.0,1800.0,Hybrid,Automatic,6900.0,9,12444.444444444443,1,2,-0.397
Audi,A6,2012,Sedan,85000.0,2000.0,Diesel,Automatic,10500.0,9,9444.444444444443,1,2,0.048
BMW,3 Series,2008,Sedan,125000.0,2000.0,Petrol,Manual,4300.0,13,9615.384615384615,1,0,-0.38
Ford,Mondeo,2013,Sedan,116000.0,2000.0,Plug-in Hybrid,Automatic,7700.0,8,14500.0,1,2,0.081
Other,Giulietta,2011,Hatchback,35000.0,1400.0,Petrol,Manual,4200.0,10,3500.0,1,3,
Honda,Civic,2004,Sedan,189000.0,1400.0,Petrol,Automatic,2300.0,17,11117.64705882353,2,0,-0.603
Honda,Accord,2002,Sedan,254000.0,1800.0,Petrol,Manual,1750.0,19,13368.421052631578,0,0,-0.772
Skoda,Roomster,2010,Minivan,156000.0,1200.0,Petrol,Automatic,3900.0,11,14181.818181818182,2,0,-0.139
Toyota,Verso-S,2011,Hatchback,201000.0,1400.0,Diesel,Manual,6100.0,10,20100.0,2,2,-0.134
Renault,Grand Scenic,2007,Microvan,145000.0,1500.0,Diesel,Manual,2400.0,14,10357.142857142857,1,0,-0.658
Hyundai,Tucson,2009,SUV,140000.0,2000.0,Diesel,Manual,4700.0,12,11666.666666666666,1,0,-0.639
Mazda,3,2013,Sedan,89000.0,1600.0,Petrol,Manual,5200.0,8,11125.0,1,2,0.02
Toyota,Auris,2013,Universal,89000.0,1800.0,Hybrid,Automatic,7100.0,8,11125.0,1,2,-0.137
Subaru,Justy,2009,Hatchback,123000.0,1000.0,Petrol,Manual,2200.0,12,10250.0,1,3,
Suzuki,Grand Vitara,2007,SUV,132000.0,2000.0,Diesel,Manual,5600.0,14,9428.57142857143,1,2,0.119
Hyundai,Elantra,2005,Sedan,132000.0,1600.0,Petrol,Manual,1300.0,16,8250.0,1,0,-0.845
Toyota,Venza,2010,Universal,124000.0,2700.0,Petrol,Automatic,8800.0,11,11272.727272727272,1,5,
Volkswagen,Transporter,1997,Universal,527123.0,1900.0,Diesel,Manual,3800.0,24,21963.45833333333,0,0,-0.363
Chevrolet,Trax,2014,SUV,107000.0,1400.0,Petrol,Manual,8200.0,7,15285.714285714286,1,2,-0.28
Dacia,Sandero,2008,Hatchback,330000.0,1400.0,Metan/Propan,Manual,3250.0,13,25384.615384615383,0,0,-0.171
Vaz,2106,1995,Sedan,9999.0,1500.0,Petrol,Manual,15000.0,26,384.5769230769231,1,2,2.168
Mercedes,M Class,2012,Universal,177924.0,350.0,Diesel,Automatic,21700.0,9,19769.33333333333,2,2,0.364
Opel,Zafira,2006,Minivan,149055.0,1800.0,Metan/Propan,Manual,5600.0,15,9937.0,2,2,0.324
Hyundai,H200,1999,SUV,420000.0,2500.0,Diesel,Manual,1400.0,22,19090.90909090909,0,3,
Renault,Grand Scenic,2011,Universal,268600.0,1461.0,Diesel,Manual,6299.0,10,26860.0,0,2,-0.103
Renault,Espace,2016,Minivan,147000.0,1600.0,Diesel,Automatic,14700.0,5,29400.0,2,2,0.481
Audi,A4,2013,Universal,173000.0,2000.0,Diesel,Automatic,10800.0,8,21625.0,2,2,0.35
Mercedes,E Class,2003,Sedan,164000.0,2700.0,Diesel,Automatic,4000.0,18,9111.111111111111,2,0,-0.632
Renault,Megane,2012,Universal,155000.0,1500.0,Diesel,Automatic,5700.0,9,17222.222222222223,2,2,0.015
Opel,Astra,2009,Universal,123000.0,1300.0,Diesel,Manual,4250.0,12,10250.0,1,0,-0.037
Hyundai,Tucson,2009,SUV,187000.0,2000.0,Diesel,Manual,4800.0,12,15583.333333333334,2,0,-0.632
Dacia,Logan Mcv,2012,Minivan,90000.0,1600.0,Metan/Propan,Manual,3499.0,9,10000.0,1,0,-0.258
BMW,X6,2014,SUV,122000.0,3000.0,Metan/Propan,Automatic,12999.0,7,17428.571428571428,1,2,-0.561
Toyota,Avensis,2007,Sedan,123000.0,1800.0,Petrol,Manual,5499.0,14,8785.714285714286,1,2,-0.224
Mercedes,GLA,2016,SUV,40000.0,2200.0,Diesel,Automatic,15999.0,5,8000.0,1,2,-0.175
Mercedes,Vito,2003,Minivan,163000.0,2200.0,Diesel,Manual,3299.0,18,9055.555555555557,2,0,-0.586
Volvo,V60,2013,Universal,302179.0,2400.0,Plug-in Hybrid,Automatic,11500.0,8,37772.375,0,2,-0.19
Dacia,Logan,2006,Sedan,320000.0,1400.0,Metan/Propan,Manual,1500.0,15,21333.33333333333,0,0,-0.561
Toyota,Avensis Verso,2005,Minivan,157000.0,2000.0,Diesel,Manual,3000.0,16,9812.5,2,0,-0.373
Opel,Astra,2011,Universal,184000.0,1300.0,Diesel,Manual,6000.0,10,18400.0,2,2,0.359
Renault,Espace,2003,Minivan,285500.0,2000.0,Metan/Propan,Manual,3800.0,18,15861.111111111111,0,0,-0.617
Mercedes,S Class,1994,Sedan,350000.0,3500.0,Diesel,Automatic,5000.0,27,12962.962962962964,0,0,-0.72
Audi,A4,2015,Sedan,211125.0,2000.0,Petrol,Manual,6666.0,6,35187.5,2,2,-0.167
Mercedes,M Class,2013,Universal,246138.0,2000.0,Petrol,Automatic,6788.0,8,30767.25,0,2,-0.573
Dacia,Duster,2012,SUV,234212.0,1500.0,Diesel,Manual,5000.0,9,26023.555555555555,0,0,-0.42
Hyundai,Creta,2016,SUV,99999.0,5000.0,Petrol,Automatic,7845.0,5,19999.8,1,5,
Citroen,Berlingo,2010,Minivan,151000.0,1600.0,Diesel,Manual,5990.0,11,13727.272727272728,2,2,0.677
Lexus,NX Series,2017,Crossover,141000.0,2500.0,Hybrid,Automatic,31490.0,4,35250.0,1,2,0.176
Ford,Fusion,2007,Sedan,76543.0,1400.0,Metan/Propan,Manual,1600.0,14,5467.357142857143,1,0,-0.842
Renault,Kadjar,2016,Crossover,190000.0,1500.0,Diesel,Automatic,13500.0,5,38000.0,2,2,0.025
Mercedes,GLC,2019,Crossover,42456.0,2000.0,Petrol,Automatic,18590.0,2,21228.0,1,2,-0.393
Mercedes,C Class,2019,Sedan,15364.0,2000.0,Petrol,Automatic,17000.0,2,7682.0,1,2,0.963
Dacia,Logan,2010,Universal,183000.0,1500.0,Diesel,Manual,4300.0,11,16636.363636363636,2,0,0.258
Dacia,Duster,2014,Crossover,135600.0,1500.0,Diesel,Manual,7650.0,7,19371.42857142857,1,2,-0.112
Renault,Kangoo,2003,Minivan,255697.0,1900.0,Diesel,Manual,2400.0,18,14205.388888888889,0,0,-0.381
Other,F3,2008,Sedan,142000.0,1500.0,Petrol,Manual,1500.0,13,10923.076923076924,1,3,
Audi,A6,2001,Universal,300000.0,2500.0,Diesel,Manual,3550.0,20,15000.0,0,0,-0.646
Ford,Fusion,2003,Hatchback,295000.0,1400.0,Diesel,Manual,2300.0,18,16388.88888888889,0,0,-0.773
Renault,Megane,2015,Universal,122550.0,1500.0,Diesel,Automatic,8200.0,6,20425.0,1,2,0.46
Dacia,Duster,2012,Crossover,170350.0,1500.0,Diesel,Manual,6600.0,9,18927.777777777777,2,2,-0.234
Opel,Combo,2012,Microvan,183000.0,1300.0,Diesel,Manual,4800.0,9,20333.33333333333,2,0,0.172
Citroen,Berlingo,2014,Minivan,200000.0,1600.0,Diesel,Manual,6900.0,7,28571.42857142857,2,2,0.931
Volkswagen,Passat CC,2009,Sedan,187000.0,1798.0,Petrol,Automatic,8900.0,12,15583.333333333334,2,2,-0.091
Volvo,S60,2008,Sedan,160000.0,200.0,Petrol,Automatic,7200.0,13,12307.692307692309,2,2,-0.305
BMW,X1,2012,Crossover,180000.0,2000.0,Diesel,Automatic,14500.0,9,20000.0,2,2,-0.104
Volkswagen,Golf Plus,2007,Hatchback,170500.0,1600.0,Petrol,Manual,5500.0,14,12178.57142857143,2,2,-0.051
Vaz,2107,1989,Sedan,200000.0,1500.0,Petrol,Manual,10000.0,32,6250.0,2,2,1.424
Mercedes,E Class,1999,Sedan,340350.0,2200.0,Diesel,Manual,3700.0,22,15470.454545454546,0,0,-0.66
Lexus,RX Series,2019,SUV,30000.0,2000.0,Petrol,Automatic,45000.0,2,15000.0,1,2,1.211
KIA,Optima,2018,Sedan,19000.0,2400.0,Petrol,Automatic,21000.0,3,6333.333333333333,1,2,0.504
Seat,Ibiza,2012,Universal,171000.0,1300.0,Diesel,Manual,5400.0,9,19000.0,2,2,0.101
Nissan,Qashqai+2,2009,Hatchback,200000.0,1500.0,Diesel,Manual,6800.0,12,16666.666666666668,2,2,-0.184
BMW,4 series,2016,Coupe,200000.0,2000.0,Diesel,Automatic,20000.0,5,40000.0,2,2,-0.096
Toyota,Avensis,2010,Sedan,199750.0,2231.0,Diesel,Manual,10500.0,11,18159.090909090908,2,2,0.482
Opel,Meriva,2011,Hatchback,190000.0,1300.0,Diesel,Manual,5400.0,10,19000.0,2,2,0.255
Renault,Grand Espace,2013,Minivan,140000.0,2000.0,Diesel,Automatic,11000.0,8,17500.0,1,5,
Toyota,Avensis,2011,Universal,306000.0,2200.0,Diesel,Manual,6000.0,10,30600.0,0,2,-0.153
Volkswagen,Golf,1998,Hatchback,299000.0,1600.0,Petrol,Manual,1850.0,23,13000.0,0,0,-0.677
Toyota,Corolla,2005,Hatchback,231600.0,1400.0,Diesel,Automatic,5200.0,16,14475.0,0,2,-0.088
BMW,3 Series,1996,Sedan,280000.0,1800.0,Petrol,Manual,1900.0,25,11200.0,0,0,-0.726
Toyota,Corolla,2015,Sedan,137000.0,1400.0,Diesel,Manual,10000.0,6,22833.33333333333,1,2,0.754
Honda,CR-V,2017,Crossover,90000.0,1500.0,Petrol,Automatic,18450.0,4,22500.0,1,2,0.475
Volkswagen,Transporter,2004,Universal,320000.0,1900.0,Diesel,Manual,5200.0,17,18823.529411764703,0,2,-0.129
