Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year
BMW,5 Series,1995,Sedan,350000.0,200.0,Metan/Propan,Manual,2500.0,26,13461.538461538461
Volvo,XC90,2020,SUV,1750.0,2000.0,Diesel,Automatic,62999.0,1,1750.0
Opel,Astra,2006,Crossover,200000.0,1400.0,Petrol,Manual,4500.0,15,13333.333333333334
Opel,Astra,2005,Universal,224000.0,1600.0,Metan/Propan,Manual,3750.0,16,14000.0
BMW,5 Series,2001,Sedan,111111.0,2500.0,Petrol,Automatic,4000.0,20,5555.55
Renault,Clio,2007,Sedan,150000.0,1400.0,Diesel,Automatic,4500.0,14,10714.285714285714
KIA,Sportage,2011,Crossover,154300.0,200.0,Petrol,Automatic,9975.0,10,15430.0
BMW,7 Series,2001,Sedan,300000.0,3500.0,Metan/Propan,Automatic,5200.0,20,15000.0
Volkswagen,Sharan,2011,Minivan,178236.0,1400.0,Petrol,Manual,11000.0,10,17823.6
Mazda,3,2008,Sedan,250000.0,1800.0,Petrol,Manual,2700.0,13,19230.76923076923
BMW,5 Series,1991,Sedan,300000.0,2500.0,Metan/Propan,Manual,4000.0,30,10000.0
Other,Rexton,2006,SUV,217000.0,2699.0,Diesel,Manual,2800.0,15,14466.666666666666
Ford,Focus,2004,Hatchback,307000.0,1600.0,Petrol,Automatic,3500.0,17,18058.823529411766
Toyota,Camry,2018,Sedan,23000.0,2500.0,Hybrid,Automatic,18990.0,3,7666.666666666667
Dacia,Duster,2014,SUV,193000.0,1500.0,Diesel,Manual,8750.0,7,27571.428571428572
Mercedes,CL Class,2002,Coupe,247000.0,2000.0,Petrol,Automatic,3600.0,19,13000.0
Volvo,V60,2015,Universal,114000.0,2000.0,Diesel,Automatic,12500.0,6,19000.0
Mitsubishi,Space Runner,2000,Minivan,181000.0,2000.0,Petrol,Manual,4200.0,21,8619.047619047618
Dacia,Logan Mcv,2009,Minivan,440000.0,1600.0,Metan/Propan,Manual,4200.0,12,36666.666666666664
Volkswagen,Caddy,2003,Combi,50000.0,1900.0,Diesel,Manual,2650.0,18,2777.777777777778
Mercedes,S Class,2016,Sedan,55000.0,2997.0,Diesel,Automatic,55000.0,5,11000.0
Ford,Focus,2015,Sedan,154000.0,1000.0,Petrol,Manual,6800.0,6,25666.666666666668
Audi,A8,2006,Sedan,193000.0,3200.0,Petrol,Automatic,10300.0,15,12866.666666666666
Volkswagen,Golf,1990,Hatchback,255555.0,1600.0,Petrol,Manual,700.0,31,8243.709677419354
Audi,A6,2015,Sedan,166456.0,2967.0,Diesel,Automatic,27500.0,6,27742.666666666668
Other,156,2002,Sedan,240000.0,2400.0,Diesel,Manual,3700.0,19,12631.578947368422
BMW,X5,2008,SUV,223656.0,2993.0,Diesel,Automatic,11000.0,13,17204.30769230769
Skoda,Octavia,2011,Sedan,259000.0,1200.0,Petrol,Automatic,6600.0,10,25900.0
Dacia,Logan Mcv,2007,Universal,171711.0,1400.0,Petrol,Manual,2000.0,14,12265.07142857143
Opel,Astra,2010,Universal,170000.0,1700.0,Diesel,Manual,3600.0,11,15454.545454545454
Seat,Leon,2013,Hatchback,136000.0,1400.0,Petrol,Manual,7600.0,8,17000.0
Hyundai,IONIQ,2017,Hatchback,26500.0,1600.0,Hybrid,Automatic,13500.0,4,6625.0
Seat,Ibiza,2005,Hatchback,135000.0,1400.0,Diesel,Manual,3100.0,16,8437.5
Volkswagen,Passat,2003,Universal,266000.0,1900.0,Diesel,Automatic,1300.0,18,14777.777777777777
Mercedes,C Class,2002,Universal,266000.0,2200.0,Diesel,Manual,1700.0,19,14000.0
Volkswagen,Golf,2011,Hatchback,170200.0,1400.0,Petrol,Manual,6850.0,10,17020.0
Dacia,Duster,2010,Crossover,57000.0,1500.0,Diesel,Manual,1950.0,11,5181.818181818182
Nissan,Patrol,1988,SUV,264000.0,3300.0,Diesel,Manual,3500.0,33,8000.0
Mercedes,C Class,2012,Sedan,114000.0,2200.0,Diesel,Manual,13500.0,9,12666.666666666666
Mercedes,C Class,2006,Sedan,170000.0,2200.0,Diesel,Automatic,1400.0,15,11333.333333333334
Mercedes,E Class,2006,Sedan,220000.0,2200.0,Diesel,Automatic,1700.0,15,14666.666666666666
Audi,Q5,2017,Crossover,138000.0,2000.0,Diesel,Automatic,23600.0,4,34500.0
Opel,Astra,2007,Hatchback,10000.0,1300.0,Diesel,Automatic,1550.0,14,714.2857142857143
Hyundai,Tucson,2016,Crossover,160000.0,2000.0,Petrol,Automatic,14600.0,5,32000.0
Mercedes,Vito,1999,Minivan,420000.0,2200.0,Diesel,Manual,3550.0,22,19090.909090909092
Renault,Megane,2016,Universal,162000.0,1500.0,Diesel,Automatic,11000.0,5,32400.0
Skoda,Fabia,2012,Universal,211000.0,1200.0,Diesel,Manual,5500.0,9,23444.444444444445
Seat,Ibiza,2011,Universal,172000.0,1200.0,Diesel,Manual,5200.0,10,17200.0
Nissan,Pathfinder,2014,SUV,135000.0,2500.0,Hybrid,Automatic,16900.0,7,19285.714285714286
Audi,A4,2010,Sedan,200000.0,2000.0,Petrol,Automatic,10900.0,11,18181.81818181818
Mini,Cooper S,2012,Hatchback,150000.0,1600.0,Petrol,Manual,6800.0,9,16666.666666666668
Hyundai,Azera,2007,Sedan,240000.0,2188.0,Diesel,Automatic,6000.0,14,17142.85714285714
Toyota,Avensis,2012,Universal,215211.0,2000.0,Diesel,Manual,4500.0,9,23912.333333333332
BMW,X1,2010,Crossover,215000.0,2000.0,Diesel,Manual,8700.0,11,19545.454545454544
Opel,Astra,2013,Sedan,52000.0,1600.0,Petrol,Automatic,7800.0,8,6500.0
Ford,Focus,2000,Universal,206000.0,1600.0,Petrol,Automatic,3000.0,21,9809.52380952381
Renault,Megane,2011,Universal,170000.0,1461.0,Diesel,Automatic,6200.0,10,17000.0
Opel,Astra,2002,Cabriolet,160000.0,2200.0,Petrol,Manual,3800.0,19,8421.052631578947
Volvo,S40,2005,Sedan,270452.0,2000.0,Diesel,Manual,2300.0,16,16903.25
Ford,Ranger,2004,Pickup,190000.0,2800.0,Metan/Propan,Automatic,4500.0,17,11176.470588235294
Renault,Scenic,1999,Universal,111111.0,1900.0,Diesel,Manual,700.0,22,5050.5
Fiat,500L,2017,Hatchback,123000.0,1300.0,Diesel,Automatic,9990.0,4,30750.0
Mercedes,GLC,2019,SUV,25000.0,3000.0,Diesel,Automatic,40000.0,2,12500.0
Mercedes,E Class,2008,Sedan,315000.0,2200.0,Diesel,Automatic,9100.0,13,24230.76923076923
Honda,CR-V,2011,Crossover,135000.0,2000.0,Petrol,Automatic,9900.0,10,13500.0
Volkswagen,Golf,2006,Universal,151000.0,1390.0,Petrol,Manual,4000.0,15,10066.666666666666
BMW,3 Series,2010,Sedan,170000.0,3000.0,Petrol,Automatic,10000.0,11,15454.545454545454
Fiat,Brava,1996,Hatchback,23000.0,1800.0,Petrol,Manual,1300.0,25,920.0
Mercedes,E Class,2016,Sedan,98000.0,2200.0,Diesel,Automatic,36800.0,5,19600.0
Volvo,400 Series,1996,Sedan,157000.0,1700.0,Petrol,Manual,1300.0,25,6280.0
Opel,Astra,2010,Hatchback,93000.0,1400.0,Petrol,Manual,4650.0,11,8454.545454545454
Mercedes,A Class,2007,Coupe,150000.0,2000.0,Diesel,Manual,2000.0,14,10714.285714285714
Toyota,Corolla,2004,Universal,200000.0,1400.0,Diesel,Manual,5200.0,17,11764.70588235294
Renault,Grand Scenic,2014,Minivan,181000.0,1500.0,Diesel,Manual,7999.0,7,25857.14285714286
Nissan,Primera,2006,Sedan,180000.0,1800.0,Metan/Propan,Manual,3800.0,15,12000.0
BMW,X7,2019,SUV,51000.0,3000.0,Diesel,Automatic,92000.0,2,25500.0
Other,Kappa,2001,Sedan,300000.0,2400.0,Diesel,Manual,2499.0,20,15000.0
Hyundai,Santa FE,2020,SUV,10000.0,2151.0,Diesel,Automatic,33099.0,1,10000.0
Dacia,Logan Mcv,2016,Universal,88950.0,900.0,Petrol,Manual,6600.0,5,17790.0
KIA,Sportage,2019,Crossover,90000.0,1995.0,Diesel,Automatic,19899.0,2,45000.0
Toyota,Land Cruiser Prado,2012,SUV,187000.0,3000.0,Diesel,Automatic,24000.0,9,20777.777777777777
Toyota,Rav 4,2003,SUV,187000.0,2000.0,Petrol,Manual,4200.0,18,10388.888888888889
Opel,Astra,2012,Universal,187500.0,1300.0,Diesel,Manual,6400.0,9,20833.333333333332
Nissan,Micra,2014,Hatchback,123850.0,1200.0,Petrol,Automatic,7000.0,7,17692.85714285714
Renault,19,1991,Hatchback,240000.0,1721.0,Petrol,Manual,850.0,30,8000.0
Skoda,Superb,2008,Sedan,286000.0,2000.0,Petrol,Manual,6300.0,13,22000.0
Hyundai,Lantra,1993,Sedan,77777.0,1500.0,Petrol,Manual,700.0,28,2777.75
Renault,Grand Scenic,2012,Minivan,200000.0,1500.0,Diesel,Automatic,6800.0,9,22222.222222222223
Other,Tiggo,2008,Universal,148000.0,1600.0,Petrol,Manual,3300.0,13,11384.615384615385
Hyundai,Santa FE,2015,SUV,156000.0,1995.0,Diesel,Automatic,17299.0,6,26000.0
Honda,Civic,2004,Hatchback,277870.0,1400.0,Petrol,Manual,3600.0,17,16345.29411764706
Hyundai,Elantra,2000,Hatchback,215000.0,2000.0,Petrol,Manual,1350.0,21,10238.095238095239
Toyota,Corolla,2002,Hatchback,111111.0,1400.0,Metan/Propan,Manual,3400.0,19,5847.9473684210525
Volkswagen,Passat,2015,Universal,175000.0,1598.0,Diesel,Automatic,15900.0,6,29166.666666666668
Volkswagen,Passat,1999,Sedan,300000.0,2800.0,Petrol,Automatic,2200.0,22,13636.363636363636
Peugeot,206,2006,Hatchback,245000.0,1400.0,Diesel,Manual,2550.0,15,16333.333333333334
Toyota,Avensis Verso,2004,Minivan,350000.0,2000.0,Diesel,Manual,3990.0,17,20588.235294117647
Toyota,Camry,2012,Sedan,147000.0,2500.0,Metan/Propan,Automatic,11500.0,9,16333.333333333334
Mitsubishi,Outlander,2009,Minivan,270000.0,3000.0,Metan/Propan,Automatic,9500.0,12,22500.0
Mazda,Xedos,1993,Sedan,227000.0,1600.0,Petrol,Manual,705.0,28,8107.142857142857
Renault,Megane,2016,Universal,112000.0,1500.0,Diesel,Manual,8900.0,5,22400.0
BMW,7 Series,2000,Sedan,435000.0,2800.0,Petrol,Automatic,4500.0,21,20714.285714285714
Audi,100,1990,Sedan,300000.0,2300.0,Metan/Propan,Manual,1300.0,31,9677.41935483871
Toyota,Land Cruiser Prado,2017,SUV,45000.0,2800.0,Diesel,Automatic,34999.0,4,11250.0
Mercedes,Vito,2004,Universal,290000.0,2200.0,Diesel,Manual,7200.0,17,17058.823529411766
Dacia,Logan Mcv,2011,Universal,193000.0,1500.0,Diesel,Manual,5250.0,10,19300.0
Lexus,RX Series,2010,SUV,150000.0,3500.0,Hybrid,Automatic,16000.0,11,13636.363636363636
Other,T500,2019,Universal,20000.0,1500.0,Petrol,Automatic,12000.0,2,10000.0
KIA,Sorento,2005,SUV,230000.0,2555.0,Diesel,Manual,6500.0,16,14375.0
Toyota,Previa,2001,Minivan,478000.0,200.0,Diesel,Manual,5000.0,20,23900.0
Toyota,Corolla,2003,Hatchback,270000.0,1400.0,Petrol,Manual,3750.0,18,15000.0
Mercedes,A Class,2001,Hatchback,143000.0,1600.0,Petrol,Automatic,2650.0,20,7150.0
Vaz,2108,1995,Sedan,20000.0,1099.0,Petrol,Manual,450.0,26,769.2307692307693
Audi,100,1988,Sedan,180000.0,1800.0,Petrol,Manual,1200.0,33,5454.545454545455
Volkswagen,Golf Plus,2009,Microvan,220000.0,1900.0,Diesel,Automatic,5800.0,12,18333.333333333332
Dacia,Logan Mcv,2007,Universal,285238.0,1500.0,Diesel,Manual,2900.0,14,20374.14285714286
Renault,Laguna,1996,Hatchback,185236.0,2200.0,Diesel,Manual,1500.0,25,7409.44
Ford,Mondeo,2009,Sedan,55000.0,2000.0,Petrol,Manual,8500.0,12,4583.333333333333
Toyota,Prius,2010,Hatchback,210000.0,1798.0,Hybrid,Automatic,8250.0,11,19090.909090909092
Renault,Scenic,2015,Hatchback,240000.0,1461.0,Diesel,Manual,7990.0,6,40000.0
Mercedes,CLA,2017,Coupe,67300.0,2000.0,Petrol,Automatic,16400.0,4,16825.0
Toyota,Land Cruiser Prado,2005,SUV,265846.0,3000.0,Diesel,Automatic,13500.0,16,16615.375
Mercedes,E Class,2016,Sedan,28200.0,2000.0,Petrol,Automatic,25200.0,5,5640.0
Nissan,Sunny,1991,Hatchback,280000.0,1600.0,Metan/Propan,Manual,400.0,30,9333.333333333334
Mercedes,S Class,2002,Sedan,370000.0,3200.0,Diesel,Automatic,8000.0,19,19473.684210526317
Ford,Fiesta,2014,Sedan,70000.0,1600.0,Petrol,Automatic,6500.0,7,10000.0
Volkswagen,Passat,2000,Universal,111111.0,1900.0,Diesel,Automatic,3400.0,21,5291.0
Dacia,Logan,2006,Sedan,175000.0,1400.0,Petrol,Manual,16509.0,15,11666.666666666666
Audi,A6,2015,Universal,207848.0,2000.0,Diesel,Automatic,18700.0,6,34641.333333333336
Opel,Zafira,2005,Minivan,267000.0,1600.0,Metan/Propan,Manual,4000.0,16,16687.5
Toyota,Rav 4,2003,Crossover,186000.0,1800.0,Metan/Propan,Manual,1650.0,18,10333.333333333334
Mazda,323,1995,Sedan,520000.0,1500.0,Petrol,Manual,1500.0,26,20000.0
BMW,5 Series,2001,Sedan,229000.0,2171.0,Petrol,Manual,3500.0,20,11450.0
Audi,Q5,2016,Crossover,82000.0,200.0,Petrol,Automatic,19900.0,5,16400.0
Volkswagen,Jetta,2012,Sedan,163059.0,1400.0,Hybrid,Automatic,8500.0,9,18117.666666666668
Volkswagen,Touran,2009,Minivan,123000.0,1600.0,Petrol,Manual,4900.0,12,10250.0
BMW,5 Series,2003,Sedan,190000.0,2500.0,Diesel,Automatic,3999.0,18,10555.555555555555
Renault,Kadjar,2016,Crossover,20000.0,1200.0,Petrol,Automatic,9999.0,5,4000.0
Nissan,Pathfinder,2007,SUV,123000.0,2500.0,Diesel,Manual,7999.0,14,8785.714285714286
Volvo,XC90,2016,SUV,40000.0,2000.0,Diesel,Automatic,19599.0,5,8000.0
Volvo,XC70,2008,Universal,190000.0,2450.0,Diesel,Automatic,4799.0,13,14615.384615384615
Skoda,Fabia,2012,Hatchback,163000.0,1400.0,Petrol,Manual,2950.0,9,18111.11111111111
Volkswagen,Golf,2002,Hatchback,210000.0,1378.0,Petrol,Manual,3500.0,19,11052.631578947368
Dacia,Duster,2010,Hatchback,153900.0,1500.0,Diesel,Manual,6800.0,11,13990.90909090909
Mercedes,C Class,2000,Sedan,300000.0,2200.0,Diesel,Manual,3100.0,21,14285.714285714286
Volvo,XC60,2015,SUV,163000.0,1969.0,Diesel,Automatic,20900.0,6,27166.666666666668
Volkswagen,Sharan,2011,Microvan,181236.0,1400.0,Petrol,Manual,10299.0,10,18123.6
Opel,Zafira,2005,Minivan,210124.0,1589.0,Metan/Propan,Manual,4900.0,16,13132.75
Mercedes,E Class,2012,Sedan,162000.0,2000.0,Petrol,Automatic,16500.0,9,18000.0
Mercedes,GL Class,2008,Crossover,388640.0,3200.0,Diesel,Automatic,19500.0,13,29895.384615384617
Toyota,Camry,2007,Sedan,96000.0,2400.0,Petrol,Automatic,8000.0,14,6857.142857142857
Toyota,Corolla Verso,2008,Microvan,216000.0,2200.0,Diesel,Manual,7500.0,13,16615.384615384617
Volkswagen,Caddy,2010,Combi,200000.0,1400.0,Petrol,Manual,6500.0,11,18181.81818181818
Peugeot,Partner,2007,Minivan,150000.0,1600.0,Diesel,Manual,1900.0,14,10714.285714285714
Renault,Scenic,2004,Universal,177000.0,1500.0,Diesel,Manual,2800.0,17,10411.764705882353
Toyota,Auris,2014,Hatchback,78000.0,1400.0,Diesel,Manual,9800.0,7,11142.857142857143
Mercedes,GLK Class,2013,Crossover,198000.0,2200.0,Diesel,Automatic,18500.0,8,24750.0
Mercedes,Series (W124),1995,Hatchback,200000.0,2000.0,Metan/Propan,Manual,6000.0,26,7692.307692307692
Renault,Trafic,2008,Microvan,350536.0,1998.0,Diesel,Manual,6555.0,13,26964.30769230769
Chevrolet,Tacuma,2005,Microvan,174000.0,1600.0,Metan/Propan,Manual,2750.0,16,10875.0
Mitsubishi,Space Runner,1995,Minivan,123456.0,1800.0,Petrol,Manual,1550.0,26,4748.307692307692
Volvo,XC60,2010,Crossover,264000.0,2400.0,Diesel,Automatic,10000.0,11,24000.0
Mercedes,Vito,2010,Microvan,185311.0,2200.0,Diesel,Manual,7200.0,11,16846.454545454544
Mercedes,E Class,2002,Sedan,274000.0,3224.0,Diesel,Automatic,3400.0,19,14421.052631578947
Dacia,Logan,2005,Sedan,135000.0,1400.0,Petrol,Manual,2950.0,16,8437.5
Other,Forfour,2004,Hatchback,210000.0,1100.0,Petrol,Manual,2900.0,17,12352.941176470587
KIA,Sportage,2012,Crossover,156000.0,1600.0,Petrol,Manual,10600.0,9,17333.333333333332
Mitsubishi,Outlander,2011,Crossover,190000.0,2400.0,Petrol,Automatic,10950.0,10,19000.0
KIA,Sportage,2009,Crossover,214343.0,2000.0,Petrol,Manual,7200.0,12,17861.916666666668
Toyota,Camry,2013,Sedan,150000.0,2500.0,Hybrid,Automatic,13000.0,8,18750.0
Nissan,Qashqai,2011,Crossover,179000.0,1500.0,Diesel,Manual,8750.0,10,17900.0
Citroen,Berlingo,2000,Minivan,26000.0,1900.0,Diesel,Manual,1800.0,21,1238.095238095238
Hyundai,Atos,2007,Hatchback,175000.0,1100.0,Metan/Propan,Manual,1900.0,14,12500.0
Opel,Zafira,2003,Minivan,230000.0,1800.0,Metan/Propan,Automatic,3700.0,18,12777.777777777777
Mercedes,C Class,2012,Sedan,204256.0,2000.0,Diesel,Manual,7800.0,9,22695.11111111111
Audi,A4,2009,Combi,334000.0,2000.0,Diesel,Automatic,6200.0,12,27833.333333333332
Honda,Civic,2015,Sedan,96000.0,1500.0,Petrol,Automatic,12000.0,6,16000.0
Peugeot,307,2004,Sedan,150000.0,1600.0,Petrol,Manual,2800.0,17,8823.529411764706
Hyundai,NF Sonata,2006,Sedan,124700.0,2000.0,Diesel,Automatic,6180.0,15,8313.333333333334
Volkswagen,Touran,2008,Minivan,302565.0,1600.0,Metan/Propan,Manual,6300.0,13,23274.23076923077
Hyundai,ix35,2012,SUV,180000.0,2000.0,Diesel,Manual,11300.0,9,20000.0
Dacia,Logan,2006,Universal,240000.0,1600.0,Metan/Propan,Manual,2699.0,15,16000.0
Volkswagen,Golf,2003,Hatchback,230000.0,1800.0,Metan/Propan,Manual,3400.0,18,12777.777777777777
Volkswagen,Golf,1997,Hatchback,269665.0,1600.0,Petrol,Manual,900.0,24,11236.041666666666
Mitsubishi,Space Star,1999,Hatchback,212000.0,1834.0,Petrol,Manual,1900.0,22,9636.363636363636
Jaguar,Xf,2014,Sedan,156466.0,2200.0,Diesel,Automatic,100000.0,7,22352.285714285714
Mercedes,CLK Class,2006,Coupe,229000.0,1800.0,Petrol,Automatic,7500.0,15,15266.666666666666
Dacia,Duster,2019,Crossover,29800.0,1486.0,Diesel,Manual,12100.0,2,14900.0
Seat,Leon,2000,Cabriolet,157000.0,1800.0,Petrol,Manual,3800.0,21,7476.190476190476
Audi,A6,2006,Sedan,277000.0,2000.0,Diesel,Manual,7900.0,15,18466.666666666668
Toyota,Auris,2014,Hatchback,157000.0,1400.0,Diesel,Manual,8100.0,7,22428.571428571428
Renault,Scenic,2010,Minivan,166000.0,1500.0,Diesel,Manual,5500.0,11,15090.90909090909
Skoda,Superb,2012,Sedan,172863.0,1398.0,Petrol,Manual,8300.0,9,19207.0
Ford,Escort,1989,Hatchback,87323.0,1400.0,Petrol,Manual,1150.0,32,2728.84375
Toyota,Land Cruiser,2002,Crossover,377777.0,4200.0,Diesel,Automatic,11999.0,19,19883.0
Skoda,Superb,2017,Sedan,120000.0,2000.0,Petrol,Automatic,22999.0,4,30000.0
Volkswagen,Passat,1999,Universal,231765.0,1900.0,Diesel,Manual,2800.0,22,10534.772727272728
Volkswagen,Caddy,2002,Combi,400000.0,1900.0,Diesel,Manual,1500.0,19,21052.63157894737
BMW,i3,2016,Hatchback,100000.0,600.0,Hybrid,Automatic,11500.0,5,20000.0
Nissan,X-Trail,2008,SUV,198000.0,2000.0,Petrol,Manual,8100.0,13,15230.76923076923
Nissan,Micra,2010,Hatchback,28000.0,1200.0,Petrol,Manual,4850.0,11,2545.4545454545455
Vaz,2106,1995,Sedan,11111.0,1500.0,Metan/Propan,Manual,700.0,26,427.34615384615387
Renault,Scenic,2012,Hatchback,128001.0,1500.0,Diesel,Automatic,7800.0,9,14222.333333333334
Volkswagen,Passat CC,2010,Coupe,187000.0,2000.0,Petrol,Automatic,8700.0,11,17000.0
BMW,1 Series,2012,Hatchback,175000.0,1600.0,Petrol,Automatic,9200.0,9,19444.444444444445
Volkswagen,Golf,2019,Hatchback,25000.0,1400.0,Petrol,Automatic,12999.0,2,12500.0
Volkswagen,Jetta,2013,Sedan,200320.0,1395.0,Hybrid,Automatic,9500.0,8,25040.0
Volkswagen,Touareg,2004,SUV,100000.0,3200.0,Petrol,Automatic,6450.0,17,5882.35294117647
Nissan,Sunny,1993,Hatchback,185000.0,1400.0,Petrol,Manual,850.0,28,6607.142857142857
Ford,Mondeo,1996,Universal,213000.0,2000.0,Petrol,Manual,1100.0,25,8520.0
Ford,Focus,2019,Universal,88000.0,1499.0,Diesel,Automatic,17900.0,2,44000.0
Other,CK,2008,Sedan,107105.0,1300.0,Petrol,Manual,2100.0,13,8238.846153846154
Renault,Kadjar,2017,Universal,162000.0,1500.0,Diesel,Manual,11750.0,4,40500.0
Chrysler,PT Cruiser,2001,Minivan,135000.0,1998.0,Petrol,Automatic,3499.0,20,6750.0
Peugeot,307,2004,SUV,200055.0,1600.0,Metan/Propan,Manual,3000.0,17,11767.941176470587
BMW,3 Series,2003,Sedan,300000.0,3000.0,Diesel,Manual,3000.0,18,16666.666666666668
Vaz,2111,2004,Minivan,3549.0,1600.0,Petrol,Manual,1050.0,17,208.76470588235293
Dacia,Logan Mcv,2008,Universal,274000.0,1500.0,Diesel,Manual,3800.0,13,21076.923076923078
Mazda,6,2003,Sedan,239200.0,2000.0,Metan/Propan,Automatic,3950.0,18,13288.888888888889
Skoda,Superb,2010,Hatchback,240000.0,1800.0,Petrol,Automatic,7700.0,11,21818.18181818182
Skoda,Fabia,2015,Combi,196800.0,1422.0,Diesel,Manual,6000.0,6,32800.0
KIA,Ceed,2014,Universal,175000.0,1400.0,Diesel,Manual,7490.0,7,25000.0
Toyota,Auris,2013,Hatchback,180000.0,1800.0,Hybrid,Automatic,10300.0,8,22500.0
Toyota,Auris,2008,Hatchback,222222.0,1400.0,Diesel,Manual,6200.0,13,17094.0
Mercedes,E Class,2002,Sedan,300000.0,3200.0,Diesel,Automatic,2100.0,19,15789.473684210527
Volkswagen,Passat,2011,Sedan,180000.0,1400.0,Petrol,Automatic,9200.0,10,18000.0
BMW,X4,2019,Crossover,15000.0,1998.0,Petrol,Automatic,48300.0,2,7500.0
Opel,Vectra,1995,Sedan,285178.0,1800.0,Petrol,Automatic,800.0,26,10968.384615384615
Toyota,Auris,2010,Hatchback,140000.0,1800.0,Hybrid,Automatic,8800.0,11,12727.272727272728
Toyota,Verso,2016,Minivan,115000.0,1600.0,Diesel,Manual,12499.0,5,23000.0
Mercedes,Vito,2002,Microvan,284000.0,2200.0,Diesel,Manual,4550.0,19,14947.368421052632
Mercedes,E Class,2003,Sedan,350000.0,2700.0,Diesel,Automatic,3300.0,18,19444.444444444445
Hyundai,Santa FE,2019,SUV,23400.0,2199.0,Diesel,Automatic,38000.0,2,11700.0
BMW,3 Series,2004,Sedan,170000.0,200.0,Metan/Propan,Automatic,6900.0,17,10000.0
Mercedes,E Class,2003,Sedan,357588.0,2700.0,Diesel,Automatic,2999.0,18,19866.0
Opel,Combo,2013,Microvan,113000.0,1369.0,Metan/Propan,Manual,7300.0,8,14125.0
Mini,Countryman,2012,Hatchback,108000.0,1600.0,Petrol,Automatic,8800.0,9,12000.0
Audi,100,1988,Sedan,287200.0,1800.0,Petrol,Manual,1200.0,33,8703.030303030304
Skoda,Superb,2015,Universal,243246.0,1997.0,Diesel,Automatic,9300.0,6,40541.0
Toyota,Aygo,2008,Hatchback,139000.0,1000.0,Petrol,Manual,3800.0,13,10692.307692307691
Volkswagen,Passat CC,2010,Sedan,144000.0,1800.0,Petrol,Automatic,8950.0,11,13090.90909090909
Renault,Scenic,2011,Minivan,172500.0,1500.0,Diesel,Manual,5900.0,10,17250.0
Dacia,Duster,2013,SUV,110000.0,1598.0,Petrol,Manual,7500.0,8,13750.0
Suzuki,Splash,2009,Hatchback,170000.0,1000.0,Petrol,Manual,3700.0,12,14166.666666666666
Ford,Transit Connect,2012,Combi,212000.0,1800.0,Diesel,Manual,4800.0,9,23555.555555555555
Audi,Allroad,2001,Minivan,392000.0,2671.0,Metan/Propan,Automatic,5950.0,20,19600.0
BMW,5 Series,2004,Universal,330000.0,2500.0,Diesel,Automatic,4000.0,17,19411.764705882353
BMW,7 Series,2006,Sedan,270000.0,3000.0,Metan/Propan,Automatic,8501.0,15,18000.0
Honda,CR-V,2007,SUV,210000.0,2400.0,Petrol,Automatic,10500.0,14,15000.0
Skoda,Fabia,2011,Universal,262000.0,1200.0,Diesel,Manual,3700.0,10,26200.0
Dacia,Logan,2010,Universal,171500.0,1398.0,Petrol,Manual,3950.0,11,15590.90909090909
Other,Grand Caravan,2001,Minivan,111111.0,2300.0,Petrol,Automatic,1050.0,20,5555.55
Mercedes,Series (W124),1990,Sedan,370000.0,3000.0,Diesel,Automatic,3000.0,31,11935.483870967742
Renault,Scenic,2012,Minivan,208000.0,1500.0,Diesel,Manual,5990.0,9,23111.11111111111
Mercedes,E Class,2017,Sedan,69000.0,2000.0,Diesel,Automatic,29500.0,4,17250.0
BMW,3 GT,2014,Sedan,120000.0,1995.0,Diesel,Automatic,19000.0,7,17142.85714285714
Opel,Kadett,1986,Hatchback,10000.0,1800.0,Petrol,Manual,500.0,35,285.7142857142857
BMW,3 Series,1993,Sedan,254000.0,1800.0,Petrol,Manual,2350.0,28,9071.42857142857
Honda,CR-V,2007,Crossover,197000.0,2204.0,Diesel,Manual,9700.0,14,14071.42857142857
Mitsubishi,Galant,1993,Hatchback,123456.0,1998.0,Petrol,Manual,2000.0,28,4409.142857142857
Mercedes,Series (W124),1989,Sedan,30000.0,2000.0,Diesel,Manual,1800.0,32,937.5
KIA,Rio,2008,Hatchback,185000.0,1500.0,Diesel,Manual,3950.0,13,14230.76923076923
Volkswagen,Touran,2012,Minivan,201400.0,1600.0,Diesel,Automatic,9299.0,9,22377.777777777777
Honda,CR-V,2014,Crossover,138000.0,2200.0,Diesel,Automatic,19999.0,7,19714.285714285714
Mercedes,E Class,2007,Hatchback,340000.0,2200.0,Diesel,Automatic,9800.0,14,24285.714285714286
Ford,Focus,2014,Universal,120000.0,398.0,Petrol,Manual,6200.0,7,17142.85714285714
BMW,5 Series,1992,Sedan,400000.0,2000.0,Petrol,Manual,1500.0,29,13793.103448275862
Dacia,Sandero,2013,Hatchback,82177.0,1200.0,Petrol,Manual,5000.0,8,10272.125
Volkswagen,Polo,2016,Hatchback,13000.0,1800.0,Petrol,Manual,16999.0,5,2600.0
Opel,Astra,2001,Hatchback,222963.0,1400.0,Petrol,Manual,2750.0,20,11148.15
Toyota,Prius,2008,Hatchback,135000.0,1500.0,Hybrid,Automatic,3350.0,13,10384.615384615385
KIA,Rio,2013,Sedan,35000.0,1400.0,Petrol,Manual,4200.0,8,4375.0
